epoch,acc,loss,valacc,valloss
61,0.326751909814,1.68148070228,0.390333333651,1.58103137875
62,0.326654570687,1.67988335597,0.395666666667,1.574514932
63,0.328414462288,1.67865833481,0.399000000874,1.55735133553
64,0.328021212202,1.67879876287,0.398000000477,1.56519506264
65,0.327390454577,1.67894417377,0.397666666667,1.57560986328
66,0.328472865792,1.67712686297,0.390000000238,1.56902020391
67,0.328710373277,1.67647449244,0.390333334128,1.57829466025
68,0.330232757384,1.67506941945,0.401333334287,1.56211060588
69,0.32902575209,1.67638715007,0.389000000318,1.57142963187
70,0.329376172992,1.67478630611,0.397000000715,1.56624259408
71,0.330462477734,1.67578729678,0.39033333381,1.57050356801
72,0.3299251657,1.67458488523,0.390666667302,1.56892138322
73,0.329901804306,1.67421893881,0.406666667302,1.55167790922
74,0.331015364046,1.67271299512,0.392000000636,1.56346402391
75,0.330785643685,1.67257385746,0.40433333381,1.56045489057
76,0.330960854135,1.67114198559,0.406999999841,1.53673908106
77,0.330205502416,1.67171369128,0.400666667302,1.55691186968
78,0.331101022469,1.67062519325,0.401666667144,1.55987207031
79,0.332790829923,1.67055750956,0.399666667302,1.5650654157
80,0.332864807655,1.67003546199,0.40533333381,1.55541448943
81,0.331899203434,1.67011867693,0.407000000636,1.54759529305
82,0.333063379504,1.66886856015,0.394999999921,1.55906380018
83,0.334001728801,1.66800446918,0.384666667302,1.5761983916
84,0.333744753448,1.66778525516,0.396,1.55954812527
85,0.333982260944,1.66826205842,0.405666666746,1.54675461578
86,0.334449488805,1.6680931815,0.412333334049,1.53550480143
87,0.334562402203,1.6662401851,0.394666667382,1.55207704608
88,0.335847278826,1.66407089235,0.411000000159,1.5394824632
89,0.334788229002,1.66558825443,0.399000000238,1.54977465312
90,0.335477390105,1.66371643193,0.410000000715,1.53770819283
91,0.336026382829,1.66518543094,0.405333333572,1.54528044891
92,0.334686996317,1.6650254775,0.410666667382,1.54571748225
93,0.33707764551,1.66281241337,0.403666666826,1.55018334802
94,0.336092573448,1.66262426947,0.40866666762,1.54497152774
95,0.337248962388,1.66160076079,0.392000000318,1.55652038415
96,0.337299578737,1.66077652757,0.401666667461,1.53056999779
97,0.337482576322,1.66155464456,0.401666667382,1.53541818873
98,0.336949157852,1.66093262712,0.405666666985,1.53127764893
99,0.337054284126,1.66035309771,0.401666667144,1.52867070134
100,0.337751232352,1.66123944512,0.39433333381,1.55201554966
101,0.337825210092,1.65908644708,0.399333334208,1.5461546332
102,0.337614957552,1.65925415092,0.40333333381,1.52986201604
103,0.339674653707,1.65853965013,0.415666666985,1.52732002894
104,0.338841430697,1.65830426401,0.405000000874,1.5426935482
105,0.338712943057,1.65786334609,0.411333334128,1.53195713107
106,0.338638965273,1.65888764442,0.403333333969,1.53736380132
107,0.339884906244,1.6576166385,0.408333333333,1.53396475379
108,0.340648045066,1.65566317331,0.412666666826,1.52968622208
109,0.340079584516,1.65802909912,0.405333333492,1.53819113668
110,0.340173030069,1.65685050149,0.405666667461,1.54893018913
111,0.340613002977,1.65639749007,0.398000000238,1.54204199727
112,0.339001066875,1.65772972684,0.407666666349,1.52925632795
113,0.340188604361,1.65589326286,0.410666666985,1.51873919042
114,0.341224292773,1.65473303066,0.402999999841,1.52694608816
115,0.341450119589,1.65426481204,0.405666667302,1.52082084274
116,0.342088664302,1.65372262599,0.406666666667,1.53516045252
117,0.340780426294,1.65376084974,0.409000000715,1.52678114065
118,0.341808327615,1.65227117353,0.411666667144,1.51627527459
119,0.341734349851,1.65238188441,0.414333333333,1.52135618051
120,0.341014040236,1.65238549699,0.413333334208,1.53333288956
121,0.342123706395,1.65193391083,0.413000000636,1.51564626503
122,0.342851803157,1.65171482652,0.404333334208,1.53389481195
123,0.341925134541,1.65273951718,0.408000000477,1.5218836743
124,0.343576006326,1.6508062574,0.409000000477,1.51602837944
125,0.34432746448,1.64956015026,0.413666667382,1.52316955344
126,0.343790152431,1.64970173812,0.41766666762,1.51452233251
127,0.3428556967,1.65023240069,0.411000000715,1.5191386013
128,0.343649984065,1.65045735816,0.392000000477,1.53493443616
129,0.34276225114,1.6500552609,0.410000000954,1.51792285252
130,0.344307996642,1.64769751997,0.413333333333,1.52988885816
131,0.344529929875,1.6475050916,0.418333334049,1.51330029678
132,0.346819346403,1.64569337698,0.410000000715,1.53735986233
133,0.344709033897,1.6465153018,0.414333334287,1.52242678515
134,0.345951081268,1.64585727668,0.413333334287,1.52420251592
135,0.344413122909,1.64788475703,0.413000000954,1.53120441055
136,0.345635702465,1.64658998186,0.415666666667,1.52098099168
137,0.343552644917,1.6470606728,0.414,1.51378616651
138,0.345117858257,1.646192915,0.413000000636,1.51542067941
139,0.346052313978,1.64417338941,0.406000000715,1.52613469346
140,0.345113964685,1.64471469494,0.421333334287,1.50249581051
141,0.3467025394,1.64347462041,0.410666667461,1.530983977
142,0.346679178028,1.64210503216,0.423333334287,1.51051206017
143,0.346496180432,1.64397457582,0.415333333651,1.51737408956
144,0.346433883405,1.64321053961,0.400333333651,1.51824636777
145,0.348178200725,1.64235142864,0.411000000159,1.51936746089
146,0.34838845329,1.64125937785,0.41833333381,1.50570457713
147,0.347714866448,1.64226962983,0.414000000636,1.51695040449
148,0.347866715503,1.64122496986,0.414666666826,1.50767738247
149,0.348057500232,1.64140231228,0.417000000636,1.51200085926
150,0.348236604209,1.64023976998,0.417666666667,1.50229595947
151,0.348112010109,1.6411120173,0.417333333651,1.51138119348
152,0.34806918093,1.63999540392,0.423000000636,1.50057062149
153,0.349486438749,1.64015905509,0.401666666667,1.51735132313
154,0.348703832074,1.63844486737,0.423333334128,1.49861354319
155,0.349630500672,1.63843127495,0.412999999682,1.50734184583
156,0.349587671439,1.63817985251,0.419666666667,1.50509750684
157,0.348766129144,1.63946623184,0.416666667144,1.50315541236
158,0.349973134434,1.63818931479,0.423000000636,1.50056988811
159,0.348610386514,1.63971590365,0.415666667302,1.50681660716
160,0.349630500683,1.63797193205,0.404000000318,1.51577195676
161,0.352067872682,1.636358415,0.418333334287,1.49832247448
162,0.349906943821,1.63791213067,0.422666666349,1.49460952187
163,0.350724592584,1.63624079208,0.418666666667,1.49530651506
164,0.351472157141,1.63572953784,0.418999999841,1.51302102598
165,0.350892015872,1.63661081666,0.420000000636,1.49968862915
166,0.352254763827,1.63541298335,0.421000000477,1.49787317022
167,0.35177196171,1.6352234515,0.42133333381,1.50059163761
168,0.35199389491,1.63395681564,0.421999999682,1.49572866058
169,0.351444902179,1.63539184632,0.425333333651,1.48839611212
170,0.352028937027,1.63411730141,0.426666667302,1.49687291622
171,0.351588964102,1.63347860281,0.429000000318,1.49297826894
172,0.351304733815,1.63379089127,0.431333333969,1.48398956299
173,0.352172998949,1.6351607435,0.422666666349,1.50397696304
174,0.352492271299,1.63329391007,0.417666667382,1.49916747157
175,0.351861513681,1.63340272917,0.426333333651,1.49422736899
176,0.351826471613,1.63485270278,0.422999999682,1.48737495232
177,0.353189219543,1.63316571645,0.413333334049,1.50252635988
178,0.351896555775,1.6326386041,0.42,1.49207677364
179,0.353041264051,1.63142956598,0.428333333969,1.48832083448
180,0.352566249062,1.63258729176,0.41366666762,1.504309611
181,0.352465016353,1.63264480166,0.423000000715,1.50880673218
182,0.353831657842,1.63068870882,0.425333333651,1.49169019953
183,0.353831657841,1.63109953617,0.433000000159,1.48889157041
184,0.353675915212,1.63039042962,0.433,1.49155284945
185,0.354485776835,1.62935494154,0.423333334287,1.49805847104
186,0.355233341438,1.63011665249,0.429333333015,1.49411542797
187,0.353469556242,1.62960741142,0.417999999841,1.49088692665
188,0.353940677663,1.63073294858,0.422000000636,1.49536684291
189,0.355486423182,1.62870474329,0.420333333651,1.49466918468
190,0.354244375773,1.62943372635,0.415333333492,1.49352556896
191,0.355241128545,1.6273343899,0.420666667461,1.49819268227
192,0.354653200147,1.62789199989,0.426999999682,1.49277246698
193,0.354326140657,1.6287306082,0.415000000159,1.5047660319
194,0.353905635593,1.62859758341,0.422666666985,1.49342510351
195,0.355007514619,1.62868440963,0.423666666508,1.49925642204
196,0.355400764733,1.62780632982,0.426333333492,1.48747909101
197,0.355260596352,1.62665054553,0.430666666349,1.48224684906
198,0.355108747301,1.62835217663,0.429666667302,1.49898300298
199,0.354968578975,1.62708187855,0.419,1.50181925074
200,0.355007514613,1.62731463378,0.425666694343,1.49704368472
201,0.356547229759,1.62707143373,0.43566666762,1.4889663016
202,0.35675183196,1.62582199919,0.433000000954,1.4888760465
203,0.356502643756,1.62607369731,0.428333333015,1.48563369115
204,0.355903034675,1.6259841451,0.422000000715,1.50186421553
205,0.356124967924,1.62658888824,0.423333333651,1.49610147095
206,0.356623344311,1.62470930892,0.423000000159,1.4947989308
207,0.356747938411,1.62405446713,0.430333333333,1.48714109866
208,0.356681747777,1.6243142144,0.433333333015,1.48676793162
209,0.357187911298,1.62365092243,0.427333333969,1.48360801888
210,0.357585054991,1.62268448176,0.429333333015,1.48417734591
211,0.357530545056,1.62355217801,0.426,1.48725286229
212,0.356973765203,1.62346335811,0.42666666762,1.47642802397
213,0.356740151246,1.62362216646,0.425000000636,1.4887186861
214,0.358056176391,1.62259492368,0.43033333381,1.48615468979
215,0.356919255275,1.6230454033,0.428000000636,1.48778561211
216,0.358172983364,1.62255542444,0.42966666762,1.48369524956
217,0.357059423615,1.62325877832,0.428000000954,1.49395018005
218,0.357736904049,1.62146620513,0.426666666826,1.48495343622
219,0.358285896755,1.62172997868,0.434,1.4829832236
220,0.356580515067,1.62393704491,0.433333334287,1.47168441073
221,0.359570773389,1.6199556702,0.433666667302,1.47790783087
222,0.357939369426,1.62132834388,0.410666667382,1.5053150727
223,0.358009453594,1.62025024446,0.431000000159,1.48637228902
224,0.359629176849,1.62060804654,0.432000000318,1.47897782389
225,0.358866038038,1.62005891719,0.433666667144,1.48317729378
226,0.359049035601,1.62049951844,0.433000000636,1.48605839666
227,0.358418277969,1.62073790421,0.438,1.46879510625
228,0.359535731267,1.62014576754,0.431,1.47504857858
229,0.359189203959,1.62043771921,0.434333333651,1.47408973471
230,0.360006852722,1.61929160993,0.436000000318,1.48277012793
231,0.360189850293,1.61767975203,0.432000000318,1.48531126626
232,0.36061035537,1.61800209133,0.440666666349,1.47547251987
233,0.36059478109,1.61811513805,0.439999999682,1.47727163124
234,0.359605815468,1.61836576132,0.427666666826,1.49001660188
235,0.359761558094,1.61893660958,0.432000000954,1.47661253866
236,0.360174276036,1.61807604467,0.442999999682,1.47595076688
237,0.361116518878,1.6182365976,0.428333333969,1.48135566425
238,0.359056822731,1.61806219791,0.427666666826,1.48158125496
239,0.361163241669,1.61642336947,0.428000000159,1.48552893448
240,0.360867330685,1.61714639356,0.433333334287,1.48396666463
241,0.360470187032,1.61612068089,0.439333334208,1.47021802839
242,0.360738843031,1.61757377082,0.428333333333,1.47696966362
243,0.361213858047,1.6170536727,0.435000000954,1.47879752668
244,0.361906912691,1.61503353044,0.437666666985,1.47089484024
245,0.361470833348,1.61583477329,0.433666667302,1.47240778033
246,0.360843969322,1.61628611264,0.426333333174,1.47662008985
247,0.361209964488,1.6158513201,0.434666665713,1.47245567322
248,0.363822546901,1.61337880548,0.433333332698,1.47674807421
249,0.362638902985,1.61560348222,0.428000000954,1.47179131635
250,0.362276801414,1.61348860519,0.442333333174,1.46800141144
251,0.361790105719,1.61580415007,0.431000000954,1.47749494998
252,0.361155454532,1.61512037947,0.439333333015,1.46780037117
253,0.361591533878,1.61502656976,0.434666666031,1.46616994222
254,0.36342150968,1.61195925145,0.431333333333,1.47536762746
255,0.36275960351,1.6142164733,0.436000000636,1.47506228956
256,0.363180108597,1.61301179936,0.438999999682,1.46755019824
257,0.362405289069,1.61299783498,0.43366666762,1.47700521564
258,0.363106130866,1.61141442043,0.429,1.46967304738
259,0.36383812116,1.61423800402,0.440666666349,1.46532498932
260,0.363390361125,1.61131971658,0.438999999682,1.46880865224
261,0.36146693978,1.61335985636,0.435333334287,1.47286533451
262,0.36414571284,1.61175603525,0.437333333015,1.46441869291
263,0.362440331146,1.61226844211,0.438333333492,1.4702255195
264,0.36463240851,1.61121666473,0.444,1.46542493884
265,0.362599967332,1.61172599411,0.444000000636,1.4581606528
266,0.362471479696,1.61068677009,0.430000000954,1.46916068522
267,0.36272066787,1.61186186783,0.430333333015,1.47550043805
268,0.362677838639,1.61248617362,0.42766666762,1.47082830175
269,0.363865376105,1.61173930636,0.443000000636,1.45709422557
270,0.363639549317,1.61090454856,0.435000000795,1.45749483109
271,0.363970502365,1.61032610287,0.441333333651,1.46435967127
272,0.362716774296,1.61193555322,0.438333333015,1.47005218252
273,0.365399440936,1.60896129364,0.436666666349,1.46161840979
274,0.363915992507,1.60958435264,0.442666667382,1.4717622687
275,0.365547396418,1.60888719806,0.442666666031,1.4673066775
276,0.364644089234,1.60853369241,0.42566666762,1.4907726682
277,0.363993863765,1.61074640251,0.444666667302,1.4635606308
278,0.365099636384,1.60859321848,0.440000000715,1.46304627736
279,0.363701846362,1.61002568079,0.433000000636,1.46841164017
280,0.365570757801,1.60713216419,0.436333333015,1.46460583369
281,0.365247591887,1.60813024935,0.444333334287,1.46730140559
282,0.364387113902,1.60808967969,0.43366666762,1.46891019948
283,0.364391007446,1.60904777897,0.441999999682,1.46072616863
284,0.365453950817,1.60908161814,0.43566666762,1.46593958346
285,0.364352071782,1.60759627914,0.441,1.45322014364
286,0.366622020496,1.60662951429,0.441333333174,1.46288089784
287,0.365107423499,1.60720569977,0.437333334287,1.45967664909
288,0.365239804737,1.60767734094,0.443666666667,1.46745429071
289,0.36526316613,1.6071323081,0.446666667144,1.45716469828
290,0.364130138586,1.6092072489,0.433000000954,1.47486225573
291,0.364854341753,1.60727866849,0.436333334287,1.46848507754
292,0.366808911638,1.6066434118,0.44266666762,1.467658137
293,0.36647017145,1.6057671194,0.439666667461,1.45963210106
294,0.366906250788,1.606346022,0.436666666667,1.4620955321
295,0.365971795048,1.60652861483,0.444000000715,1.45084482066
296,0.365379973092,1.60637021604,0.436000000954,1.46197038269
297,0.365878349467,1.60654904608,0.439333333333,1.46243852107
298,0.365477312222,1.60567243712,0.438333332698,1.45132415644
299,0.367085354769,1.60424160355,0.435000000159,1.4608256127
300,0.367533114809,1.604492405,0.44166666762,1.46799550279
301,0.367120396886,1.60407800748,0.44166666762,1.45539209938
302,0.366431235756,1.60533172343,0.435333333174,1.46301541328
303,0.366259918889,1.60562618059,0.42033333381,1.48615411441
304,0.366840060152,1.60508223271,0.435000000954,1.456453818
305,0.367120396891,1.60374918258,0.434333333333,1.47546529611
306,0.366096389143,1.60646401435,0.439333333333,1.46505541102
307,0.367396840018,1.60303699764,0.444666667382,1.45419557794
308,0.367019164163,1.60539973522,0.439333333333,1.45767216555
309,0.368350763582,1.60318131712,0.443000000954,1.45779114946
310,0.365492886483,1.60517672527,0.444333333015,1.46397978369
311,0.366859527979,1.60501269095,0.443333333969,1.45899081421
312,0.367038631991,1.60334406221,0.440666667302,1.46592989985
313,0.367949726329,1.60388499786,0.435000000636,1.46002286466
314,0.367556476198,1.60292614854,0.43866666762,1.47011613528
315,0.367934152053,1.60295540141,0.440333333969,1.45468935585
316,0.369238496518,1.60071859854,0.438999999682,1.45635826238
317,0.367879642152,1.60345238827,0.438999999682,1.45814370791
318,0.368370231402,1.60242388123,0.433,1.46565526899
319,0.36720605532,1.60339290809,0.442333333651,1.44887451617
320,0.367860174309,1.60213200609,0.442,1.46070691045
321,0.368954266225,1.60223736422,0.440666667382,1.46151800505
322,0.368670035924,1.60250973403,0.444333334287,1.44672808711
323,0.369682362994,1.6016774266,0.44566666762,1.45987510427
324,0.368650568125,1.60196672579,0.442000000318,1.45388879871
325,0.368790736484,1.60035300753,0.445333333333,1.4449156297
326,0.368623313169,1.60116890052,0.447666666985,1.44978158061
327,0.369429281212,1.60017010703,0.442,1.45376093737
328,0.367190481046,1.60234749035,0.437000000636,1.4662407732
329,0.369452642608,1.59914493774,0.438999999364,1.45446500333
330,0.368117149647,1.60167748419,0.439333334287,1.45964353848
331,0.368736226537,1.60074107419,0.440999999682,1.45495870908
332,0.36786406787,1.60264590295,0.437333333333,1.45498112043
333,0.369440961923,1.59955072544,0.447666666349,1.45680184555
334,0.368019810519,1.60361344565,0.437000000159,1.46438489628
335,0.368553228971,1.59930759416,0.43566666762,1.46542641958
336,0.368782949313,1.60095319352,0.442333334287,1.45915416527
337,0.369732979306,1.60003134529,0.445333333969,1.45455706755
338,0.368965946905,1.60081102096,0.448999999364,1.45227273591
339,0.369148944488,1.60108874113,0.44733333381,1.45641938337
340,0.370344269088,1.59885261063,0.44966666762,1.45052556419
341,0.369721298627,1.59776407068,0.44266666762,1.45475560379
342,0.370130123028,1.5992520076,0.448,1.44917652225
343,0.370079506641,1.59846071621,0.446333333333,1.45011897024
344,0.369853679831,1.59697640809,0.439333333492,1.44968782298
345,0.369736872897,1.59807454106,0.443666666667,1.45222084236
346,0.371045110894,1.59689723538,0.445000000159,1.45679490312
347,0.370784242008,1.59695755734,0.443000000954,1.45301091957
348,0.369507152496,1.59876965142,0.446666666349,1.45517503484
349,0.370924410344,1.59749719666,0.448000000954,1.45627095922
350,0.371387744639,1.59717417124,0.435000000874,1.4658431282
351,0.369662895142,1.59796494308,0.456333333969,1.44482506116
352,0.372092480001,1.59581864196,0.447666666349,1.44620200475
353,0.369880934792,1.59732237848,0.442333333969,1.45494194571
354,0.370161271517,1.59689601763,0.44233333381,1.45482331149
355,0.37044939539,1.59832600585,0.441333334049,1.46585664813
356,0.371068472271,1.59641396486,0.43766666762,1.45867264366
357,0.370110655176,1.59797415826,0.444666667302,1.45795651277
358,0.371267044138,1.59658198762,0.436666666667,1.45674446297
359,0.370305333448,1.59756726322,0.442000000318,1.46820585887
360,0.371411106025,1.59637866621,0.445666667302,1.45365866407
361,0.371555167965,1.59543190884,0.446666667302,1.45749075794
362,0.371652507112,1.59552514787,0.449,1.45069075775
363,0.371870546781,1.59527755869,0.440333333651,1.45025203991
364,0.370718051402,1.59579176808,0.438000000636,1.46227414195
365,0.372629792053,1.59435126987,0.439000000636,1.46574201965
366,0.371313766925,1.59546616702,0.447000000318,1.45711961301
367,0.373447440816,1.59347426538,0.44466666762,1.45454834048
368,0.373015255057,1.59414049925,0.440333333333,1.45006633313
369,0.371270937676,1.593787195,0.444333334287,1.45104905478
370,0.371753739824,1.59487314802,0.450666666031,1.4487817955
371,0.37123978916,1.59414628321,0.454333333492,1.44386232662
372,0.371372170375,1.59291683741,0.442333334287,1.45030663745
373,0.37220928697,1.594275899,0.450333334287,1.44291039308
374,0.373069764952,1.59394452888,0.445666666349,1.44298501015
375,0.373630438382,1.59209332457,0.444666667302,1.44505686442
376,0.371068472287,1.59420597413,0.442999999682,1.4508376112
377,0.372481836571,1.59351811982,0.442333334287,1.45109010251
378,0.371831611126,1.59345561539,0.441666666508,1.4576747462
379,0.373147636282,1.59214013468,0.440999999682,1.4462211984
380,0.373945817189,1.59202237176,0.439333334287,1.44503986231
381,0.373077552103,1.59234110176,0.45,1.4440583636
382,0.372361136013,1.5924689785,0.445999999682,1.45397754097
383,0.373677161169,1.59167302552,0.445666666508,1.44973459276
384,0.372808896059,1.59222871205,0.442333333174,1.4502864151
385,0.3748608051,1.59159357035,0.442333334287,1.44610112508
386,0.373575928456,1.59149951958,0.446666666667,1.44124470393
387,0.372863405969,1.59198067053,0.447999999682,1.45287807083
388,0.372832257446,1.59187229132,0.450333333015,1.44336145401
389,0.37305419067,1.59176626408,0.456000000795,1.44384073639
390,0.37321772046,1.59197750641,0.44666666762,1.44558036232
391,0.372602537071,1.59161894361,0.446000000795,1.44527627118
392,0.373186571919,1.59236184276,0.444000000636,1.44681692632
393,0.374568787685,1.59064998235,0.452000000318,1.45398253473
394,0.374494809922,1.59167890494,0.450333333651,1.44500285975
395,0.373610970549,1.58972955434,0.439333333651,1.45077683258
396,0.373906881543,1.59025047139,0.454000000159,1.43669174353
397,0.373466908641,1.59067096527,0.43933333381,1.46859236876
398,0.375366968567,1.58852400403,0.450666666349,1.44822508685
399,0.373521418516,1.59132831418,0.458333333651,1.43236170896
400,0.37321772043,1.59100028011,0.454333332698,1.4420486997
401,0.374339067314,1.58846896682,0.455000032187,1.44116865635
402,0.373785387295,1.5896783159,0.448,1.45054396502
403,0.374817975846,1.58843577303,0.449333333333,1.45103331312
404,0.374132708324,1.58908276435,0.442666666985,1.45813844649
405,0.373747245339,1.58982509347,0.454999999682,1.44884620094
406,0.37450649059,1.58965025843,0.446000000954,1.45539124393
407,0.375822515756,1.58768105723,0.44733333381,1.44085713832
408,0.375133354682,1.589352751,0.44733333381,1.44066324043
409,0.374911421419,1.5890094325,0.441000000954,1.45158639654
410,0.375600582514,1.5883908238,0.439000000954,1.45350551192
411,0.375043802658,1.59010269205,0.442666666667,1.44322938919
412,0.376573973897,1.58895516089,0.451000000636,1.44150455983
413,0.374354641566,1.58829687377,0.446666666349,1.44294302591
414,0.376067810389,1.58761240886,0.445333333969,1.4475615085
415,0.375919854902,1.58853272556,0.452333333492,1.42797034518
416,0.375452627043,1.58657330375,0.458000001113,1.44358508046
417,0.375012654151,1.58839397775,0.447666666667,1.44482551289
418,0.376001619778,1.58723991681,0.443000000954,1.4420264829
419,0.374409151462,1.5881105015,0.44433333381,1.44722863515
420,0.375526604768,1.58677579742,0.441666667144,1.45147711531
421,0.375877025651,1.58652168581,0.448666667302,1.43489299011
422,0.376067810384,1.58612041995,0.447333333651,1.45189224561
423,0.375538285471,1.58716932792,0.450000000954,1.44049900182
424,0.37652725111,1.58437126405,0.454333333015,1.4347004989
425,0.376036661867,1.58687677523,0.444666666985,1.44185326227
426,0.376581761018,1.58609549247,0.451333333651,1.44355805969
427,0.376375402057,1.58499804876,0.448666666667,1.44736489423
428,0.376453273345,1.58493625883,0.456000000636,1.44679340299
429,0.376102852483,1.58547968942,0.442666666985,1.44602012062
430,0.375429265659,1.58779054008,0.450000000636,1.44148222987
431,0.377831595555,1.58333939655,0.445999999682,1.4498913962
432,0.377298177067,1.58379969993,0.456333333492,1.43884704781
433,0.376912714072,1.58446273146,0.44966666762,1.43786562347
434,0.375884812812,1.58600109342,0.449000000636,1.43796042029
435,0.376316998562,1.58625722126,0.442666667302,1.44965169334
436,0.376328679282,1.58575182852,0.450666666349,1.4354902881
437,0.376920501223,1.58480405557,0.456666667302,1.43642385228
438,0.376406550576,1.58537894131,0.452000000159,1.43300768185
439,0.376180723751,1.58400048541,0.447666667302,1.4294059569
440,0.378236526349,1.58583395845,0.44866666762,1.42762907823
441,0.375717389483,1.58435082194,0.446666667144,1.43984813436
442,0.377446132536,1.58387908854,0.433333333333,1.4522573878
443,0.377025627481,1.58348887941,0.45366666762,1.43309258175
444,0.376788119989,1.58413598025,0.450000000159,1.43942153931
445,0.375674560263,1.58461395068,0.45066666762,1.43748106829
446,0.378466246701,1.582837923,0.446999999682,1.43239755058
447,0.377636917264,1.58294645666,0.454666666349,1.42970316251
448,0.376971117552,1.58387956172,0.448000000636,1.43061121337
449,0.376632377383,1.58415409469,0.446333333969,1.43813154157
